seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_12360	4927	No terminal repeats	NA	9	11	0.9440	NA	5	10.4461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76055|provirus_3_25319	25317	Provirus	3-25319	30	11	0.9438	NA	6	24.2848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4202	991	No terminal repeats	NA	4	11	0.9437	NA	1	5.0941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30087	3753	No terminal repeats	NA	1	11	0.9434	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7246	645	No terminal repeats	NA	1	11	0.9431	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15156	414	No terminal repeats	NA	1	11	0.9430	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71352	4275	No terminal repeats	NA	8	11	0.9429	NA	0	5.1780	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27100	756	No terminal repeats	NA	2	11	0.9429	NA	1	3.4323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_73188	3044	No terminal repeats	NA	3	11	0.9427	NA	0	3.2371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36588	3799	No terminal repeats	NA	3	11	0.9427	NA	0	3.3151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57443	3350	No terminal repeats	NA	10	11	0.9425	NA	0	1.6663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56608	4131	No terminal repeats	NA	6	11	0.9424	NA	0	6.9582	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47985	2043	No terminal repeats	NA	1	11	0.9422	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16480	3116	No terminal repeats	NA	3	11	0.9421	NA	1	4.1281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60206	803	No terminal repeats	NA	1	11	0.9420	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32256	1196	No terminal repeats	NA	1	11	0.9420	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19442	500	No terminal repeats	NA	1	11	0.9420	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37895	408	No terminal repeats	NA	1	11	0.9419	NA	1	1.5021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65972	896	No terminal repeats	NA	1	11	0.9419	NA	1	1.2073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17963	5516	No terminal repeats	NA	9	11	0.9417	NA	0	7.2459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21540	697	No terminal repeats	NA	2	11	0.9414	NA	2	3.2688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80385	1967	No terminal repeats	NA	1	11	0.9412	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32612	8468	No terminal repeats	NA	8	11	0.9408	NA	0	7.9088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80390	6864	No terminal repeats	NA	12	11	0.9407	NA	0	4.1191	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70917	18113	No terminal repeats	NA	27	11	0.9406	NA	2	16.9593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1234	5108	No terminal repeats	NA	12	11	0.9403	NA	0	2.9366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80302	4853	No terminal repeats	NA	3	11	0.9399	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14433	1407	No terminal repeats	NA	1	11	0.9397	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12427	4986	No terminal repeats	NA	6	11	0.9395	NA	1	6.4195	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_18215	5065	No terminal repeats	NA	5	11	0.9394	NA	0	2.3516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36592	343	No terminal repeats	NA	1	11	0.9390	NA	1	1.1825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81435	419	No terminal repeats	NA	1	11	0.9385	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36575	16193	No terminal repeats	NA	13	11	0.9385	NA	1	8.4385	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42214	1364	No terminal repeats	NA	4	11	0.9383	NA	2	5.8799	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26920	2666	No terminal repeats	NA	8	11	0.9379	NA	0	3.4589	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63239	3120	No terminal repeats	NA	4	11	0.9377	NA	2	4.2613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41668	17610	No terminal repeats	NA	22	11	0.9377	NA	0	5.5940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80718	8433	No terminal repeats	NA	12	11	0.9376	NA	2	9.0594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53033	1622	No terminal repeats	NA	1	11	0.9376	NA	1	1.0421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42820	9307	No terminal repeats	NA	10	11	0.9371	NA	1	8.9727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65440	443	No terminal repeats	NA	1	11	0.9368	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33854	2247	No terminal repeats	NA	1	11	0.9367	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31348	1800	No terminal repeats	NA	4	11	0.9366	NA	1	3.0455	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27075	1119	No terminal repeats	NA	4	11	0.9362	NA	3	5.9602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12826	515	No terminal repeats	NA	1	11	0.9357	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71961	461	No terminal repeats	NA	1	11	0.9355	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_77084	365	No terminal repeats	NA	2	11	0.9348	NA	1	3.1437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31540	1720	No terminal repeats	NA	5	11	0.9346	NA	2	5.5663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63878	3895	No terminal repeats	NA	2	11	0.9342	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6701	6293	No terminal repeats	NA	6	11	0.9342	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78385	335	No terminal repeats	NA	1	11	0.9340	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52708	686	No terminal repeats	NA	2	11	0.9339	NA	1	3.4225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29424	354	No terminal repeats	NA	2	11	0.9337	NA	1	2.8361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79469	4679	No terminal repeats	NA	6	11	0.9337	NA	1	3.3823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54547	9959	No terminal repeats	NA	9	11	0.9330	NA	0	13.2196	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48333	375	No terminal repeats	NA	1	11	0.9329	NA	1	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10589	32575	No terminal repeats	NA	31	11	0.9318	NA	3	38.3877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51572	645	No terminal repeats	NA	2	11	0.9314	NA	1	2.9145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76841	672	No terminal repeats	NA	1	11	0.9296	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53753	2654	No terminal repeats	NA	1	11	0.9296	NA	1	1.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4167	765	No terminal repeats	NA	1	11	0.9290	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5401	11316	No terminal repeats	NA	7	11	0.9289	NA	0	4.3193	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39802	2881	No terminal repeats	NA	2	11	0.9288	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26730	647	No terminal repeats	NA	1	11	0.9285	NA	1	1.2873	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59275	4464	No terminal repeats	NA	7	11	0.9284	NA	1	2.9952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8877	3934	No terminal repeats	NA	4	11	0.9284	NA	1	1.7078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14914	569	No terminal repeats	NA	2	11	0.9284	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9209	429	No terminal repeats	NA	1	11	0.9277	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58561|provirus_3_26029	26027	Provirus	3-26029	23	11	0.9275	NA	7	33.0332	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27243	930	No terminal repeats	NA	1	11	0.9274	NA	1	1.6517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8184	8975	No terminal repeats	NA	12	11	0.9272	NA	0	2.7906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41958	49599	No terminal repeats	NA	48	11	0.9269	NA	0	13.0658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1001	471	No terminal repeats	NA	1	11	0.9269	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23746	419	No terminal repeats	NA	1	11	0.9269	NA	1	1.7163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21028	374	No terminal repeats	NA	1	11	0.9269	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28920	4101	No terminal repeats	NA	7	11	0.9263	NA	1	1.2801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58263|provirus_3_35362	35360	Provirus	3-35362	20	11	0.9262	NA	2	11.4719	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54897	826	No terminal repeats	NA	2	11	0.9256	NA	1	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49555	1041	No terminal repeats	NA	1	11	0.9247	NA	1	1.5118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65296	804	No terminal repeats	NA	2	11	0.9247	NA	2	3.1932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80820	322	No terminal repeats	NA	1	11	0.9236	NA	1	1.3549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68303	420	No terminal repeats	NA	1	11	0.9233	NA	1	1.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39505	354	No terminal repeats	NA	1	11	0.9233	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68091	2424	No terminal repeats	NA	1	11	0.9225	NA	1	1.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70682	999	No terminal repeats	NA	3	11	0.9220	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15367	615	No terminal repeats	NA	1	11	0.9219	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70480	3230	No terminal repeats	NA	5	11	0.9218	NA	0	2.6077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37280	4822	No terminal repeats	NA	7	11	0.9217	NA	1	5.8114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12984	1038	No terminal repeats	NA	2	11	0.9217	NA	1	2.9354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27779	433	No terminal repeats	NA	1	11	0.9214	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_52986	425	No terminal repeats	NA	1	11	0.9214	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81260	5792	No terminal repeats	NA	8	11	0.9214	NA	0	4.8958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44064	1465	No terminal repeats	NA	2	11	0.9207	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79205	518	No terminal repeats	NA	2	11	0.9206	NA	1	2.7768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61177	2513	No terminal repeats	NA	4	11	0.9205	NA	0	5.1411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58760	943	No terminal repeats	NA	2	11	0.9205	NA	1	3.3386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15654	1297	No terminal repeats	NA	3	11	0.9197	NA	1	3.1088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61127	354	No terminal repeats	NA	1	11	0.9195	NA	1	1.5008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64387	1766	No terminal repeats	NA	3	11	0.9193	NA	2	2.9288	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31252	3265	No terminal repeats	NA	2	11	0.9190	NA	0	1.4953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31746	393	No terminal repeats	NA	1	11	0.9187	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47820	4868	No terminal repeats	NA	3	11	0.9184	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43639	742	No terminal repeats	NA	1	11	0.9183	NA	1	1.2610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16014	1310	No terminal repeats	NA	2	11	0.9180	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31396	2377	No terminal repeats	NA	4	11	0.9177	NA	1	4.7772	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71511	5621	No terminal repeats	NA	10	11	0.9176	NA	0	4.5505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12347	1316	No terminal repeats	NA	5	11	0.9173	NA	3	5.9602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53172	236	No terminal repeats	NA	1	11	0.9172	NA	1	1.3549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38631	588	No terminal repeats	NA	1	11	0.9172	NA	1	1.2749	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34183	1060	No terminal repeats	NA	3	11	0.9169	NA	1	3.4255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55887	12933	No terminal repeats	NA	23	11	0.9155	NA	8	21.1503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23183	704	No terminal repeats	NA	2	11	0.9153	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76322	535	No terminal repeats	NA	2	11	0.9152	NA	1	3.4350	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36766	2818	No terminal repeats	NA	7	11	0.9150	NA	0	1.5962	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27161	533	No terminal repeats	NA	1	11	0.9150	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58705	3211	No terminal repeats	NA	6	11	0.9149	NA	0	2.6149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17731	604	No terminal repeats	NA	2	11	0.9147	NA	2	2.6545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20025	5681	No terminal repeats	NA	2	11	0.9143	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50916	1548	No terminal repeats	NA	1	11	0.9142	NA	1	1.1100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12487	927	No terminal repeats	NA	1	11	0.9137	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60590	594	No terminal repeats	NA	1	11	0.9134	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63377	8927	No terminal repeats	NA	10	11	0.9134	NA	0	3.3414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69082	5997	No terminal repeats	NA	11	11	0.9129	NA	0	1.2756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64039	654	No terminal repeats	NA	1	11	0.9128	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_73313	311	No terminal repeats	NA	1	11	0.9126	NA	1	1.5859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16213	459	No terminal repeats	NA	2	11	0.9123	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8299	4351	No terminal repeats	NA	5	11	0.9121	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9907	420	No terminal repeats	NA	1	11	0.9119	NA	1	1.7118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1555	3978	No terminal repeats	NA	5	11	0.9115	NA	2	5.1260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42572	2933	No terminal repeats	NA	1	11	0.9114	NA	0	1.2217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28538	4937	No terminal repeats	NA	6	11	0.9113	NA	0	2.7786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62320|provirus_35795_43619	7825	Provirus	35795-43619	10	11	0.9112	NA	2	12.2317	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47401	969	No terminal repeats	NA	1	11	0.9112	NA	1	1.0886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39434	725	No terminal repeats	NA	1	11	0.9109	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42512	897	No terminal repeats	NA	1	11	0.9107	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79430	469	No terminal repeats	NA	2	11	0.9106	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61982	3365	No terminal repeats	NA	4	11	0.9101	NA	0	3.2371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15113	2400	No terminal repeats	NA	3	11	0.9100	NA	1	1.7073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28975	616	No terminal repeats	NA	2	11	0.9096	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12210	788	No terminal repeats	NA	2	11	0.9094	NA	1	3.0745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37510	1197	No terminal repeats	NA	1	11	0.9093	NA	1	1.0405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64902	653	No terminal repeats	NA	1	11	0.9090	NA	1	1.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41654	5330	No terminal repeats	NA	9	11	0.9088	NA	0	1.9608	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61032	508	No terminal repeats	NA	2	11	0.9083	NA	1	3.1050	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70839	247	No terminal repeats	NA	1	11	0.9080	NA	1	1.3549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61940	572	No terminal repeats	NA	2	11	0.9077	NA	2	3.1612	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29573	6212	No terminal repeats	NA	7	11	0.9075	NA	0	6.7121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58150	1667	No terminal repeats	NA	5	11	0.9070	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2136|provirus_3_9854	9852	Provirus	3-9854	12	11	0.9064	NA	0	7.6591	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42110	2207	No terminal repeats	NA	3	11	0.9062	NA	1	2.9074	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12174	1383	No terminal repeats	NA	1	11	0.9059	NA	1	1.2298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9114	519	No terminal repeats	NA	2	11	0.9056	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16183	15171	No terminal repeats	NA	21	11	0.9056	NA	6	21.2890	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49096	501	No terminal repeats	NA	1	11	0.9056	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44701	384	No terminal repeats	NA	1	11	0.9056	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53162	344	No terminal repeats	NA	1	11	0.9055	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30771	9210	No terminal repeats	NA	11	11	0.9053	NA	1	6.5318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15637	3299	No terminal repeats	NA	6	11	0.9053	NA	1	4.8015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_32023	1542	No terminal repeats	NA	3	11	0.9051	NA	2	2.9844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_23585	1284	No terminal repeats	NA	1	11	0.9051	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82615	671	No terminal repeats	NA	2	11	0.9050	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47965	1409	No terminal repeats	NA	3	11	0.9048	NA	1	2.8861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_77846	764	No terminal repeats	NA	1	11	0.9046	NA	1	1.5026	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58493	448	No terminal repeats	NA	1	11	0.9044	NA	1	1.5008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21031	8594	No terminal repeats	NA	16	11	0.9039	NA	1	11.9011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31949	12765	No terminal repeats	NA	12	11	0.9039	NA	4	6.0360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7633	12450	No terminal repeats	NA	12	11	0.9037	NA	1	5.6786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1922	773	No terminal repeats	NA	1	11	0.9037	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66108	3265	No terminal repeats	NA	2	11	0.9035	NA	0	2.9871	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Demerecviridae
k141_9074	1121	No terminal repeats	NA	2	11	0.9033	NA	1	1.8035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8493	1022	No terminal repeats	NA	1	11	0.9026	NA	1	1.0886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60221	1702	No terminal repeats	NA	2	11	0.9016	NA	2	3.2348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44841	1205	No terminal repeats	NA	2	11	0.9011	NA	1	1.3729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30678	437	No terminal repeats	NA	1	11	0.9010	NA	1	1.2991	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
