seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
ERR2726406_6052	7535	No terminal repeats	NA	6	11	0.9121	NA	0	6.8597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_43464	1030	No terminal repeats	NA	1	11	0.9120	NA	1	1.7126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_110988	186	No terminal repeats	NA	1	11	0.9119	NA	1	1.7086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_174431	1245	No terminal repeats	NA	1	11	0.9118	NA	1	1.2073	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_5983	4100	No terminal repeats	NA	6	11	0.9116	NA	1	5.5113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_31084	1822	No terminal repeats	NA	3	11	0.9116	NA	2	2.7182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_210616	203	No terminal repeats	NA	1	15	0.9114	NA	1	1.7161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_374240	185	No terminal repeats	NA	1	11	0.9114	NA	1	1.3580	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_75681	477	No terminal repeats	NA	1	11	0.9114	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_82023	2645	No terminal repeats	NA	4	11	0.9113	NA	0	3.1120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_133666	786	No terminal repeats	NA	1	11	0.9112	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_103795	896	No terminal repeats	NA	3	11	0.9108	NA	1	1.5198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_45596	350	No terminal repeats	NA	2	11	0.9108	NA	1	1.5252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_55753	1398	No terminal repeats	NA	3	11	0.9107	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_174631	214	No terminal repeats	NA	1	11	0.9104	NA	1	1.1334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_204131	400	No terminal repeats	NA	1	11	0.9104	NA	1	1.5379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_213007	418	No terminal repeats	NA	1	11	0.9103	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_344242	337	No terminal repeats	NA	2	11	0.9102	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_313779	293	No terminal repeats	NA	1	11	0.9102	NA	1	1.4005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_205930	237	No terminal repeats	NA	2	11	0.9101	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_796	9349	No terminal repeats	NA	11	11	0.9101	NA	1	3.8375	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_141972	435	No terminal repeats	NA	1	11	0.9099	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_89483	571	No terminal repeats	NA	1	11	0.9099	NA	1	1.2936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_266896	357	No terminal repeats	NA	1	11	0.9098	NA	1	1.7183	Unclassified
ERR2726406_337413	241	No terminal repeats	NA	1	11	0.9095	NA	1	1.3993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_14816	5527	No terminal repeats	NA	4	11	0.9095	NA	1	2.9583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_1391	2597	No terminal repeats	NA	2	11	0.9094	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_66675	2540	No terminal repeats	NA	4	11	0.9094	NA	0	2.5745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_18205	3533	No terminal repeats	NA	4	11	0.9093	NA	0	1.4449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_93037	532	No terminal repeats	NA	2	11	0.9092	NA	1	3.0569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_58164	861	No terminal repeats	NA	3	11	0.9090	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_82778	2327	No terminal repeats	NA	7	11	0.9087	NA	1	3.4348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_71142	2057	No terminal repeats	NA	6	11	0.9087	NA	1	6.0264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_137086	197	No terminal repeats	NA	1	11	0.9087	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_104109	226	No terminal repeats	NA	2	11	0.9086	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_297709	209	No terminal repeats	NA	1	11	0.9086	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_250158	529	No terminal repeats	NA	1	11	0.9086	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_6434	3410	No terminal repeats	NA	2	11	0.9086	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_70591	586	No terminal repeats	NA	1	11	0.9083	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_15210	3396	No terminal repeats	NA	2	11	0.9083	NA	0	1.2817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_342841	191	No terminal repeats	NA	1	11	0.9080	NA	1	1.7161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_251186	274	No terminal repeats	NA	1	11	0.9078	NA	1	1.5859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_47145	1117	No terminal repeats	NA	3	11	0.9076	NA	1	3.1617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_1068	1290	No terminal repeats	NA	2	11	0.9074	NA	1	3.4220	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_68841	531	No terminal repeats	NA	1	11	0.9074	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_72268	3245	No terminal repeats	NA	7	11	0.9073	NA	0	1.3648	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
ERR2726406_99447	917	No terminal repeats	NA	3	11	0.9072	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_179606	731	No terminal repeats	NA	1	11	0.9071	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_4714	2830	No terminal repeats	NA	5	11	0.9070	NA	1	2.9952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_162598	262	No terminal repeats	NA	1	11	0.9070	NA	1	1.4242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_351880	450	No terminal repeats	NA	1	11	0.9066	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_58200	1774	No terminal repeats	NA	2	11	0.9066	NA	1	1.3108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_146684	220	No terminal repeats	NA	2	11	0.9065	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_155457	296	No terminal repeats	NA	1	11	0.9062	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_415722	184	No terminal repeats	NA	1	15	0.9061	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_114164	488	No terminal repeats	NA	1	11	0.9060	NA	1	1.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_5882	9469	No terminal repeats	NA	9	11	0.9057	NA	0	9.6710	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_140909	206	No terminal repeats	NA	1	11	0.9053	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_16244	4473	No terminal repeats	NA	3	11	0.9053	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_52033	1828	No terminal repeats	NA	3	11	0.9051	NA	2	2.9003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_270523	420	No terminal repeats	NA	1	11	0.9046	NA	1	1.7118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_32542	1482	No terminal repeats	NA	4	11	0.9046	NA	1	4.1933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_29230	5469	No terminal repeats	NA	8	11	0.9046	NA	0	6.7121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_162298	567	No terminal repeats	NA	1	11	0.9045	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_140445	512	No terminal repeats	NA	1	11	0.9045	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_207064	335	No terminal repeats	NA	1	11	0.9043	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_34695	3787	No terminal repeats	NA	4	11	0.9043	NA	2	4.0846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_127235	1170	No terminal repeats	NA	2	11	0.9041	NA	1	2.3246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_194820	376	No terminal repeats	NA	1	11	0.9041	NA	1	1.3729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_35900	6645	No terminal repeats	NA	8	11	0.9041	NA	1	5.8276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_232944	168	No terminal repeats	NA	1	11	0.9040	NA	1	1.3410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_25183	834	No terminal repeats	NA	1	11	0.9039	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_142353	425	No terminal repeats	NA	2	11	0.9038	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_264514	207	No terminal repeats	NA	1	11	0.9037	NA	1	1.1825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_11791	7263	No terminal repeats	NA	8	11	0.9037	NA	0	0.8112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_263744	275	No terminal repeats	NA	1	11	0.9037	NA	1	1.7097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_310314	374	No terminal repeats	NA	1	11	0.9036	NA	1	1.2881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_287218	429	No terminal repeats	NA	2	11	0.9035	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_14794	854	No terminal repeats	NA	1	11	0.9033	NA	1	1.4894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_44965	1509	No terminal repeats	NA	1	11	0.9033	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_7974	4928	No terminal repeats	NA	7	11	0.9032	NA	0	4.3717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_257099	325	No terminal repeats	NA	2	11	0.9031	NA	1	1.3993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_14912	3283	DTR	NA	9	11	0.9029	NA	0	1.0757	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_56596	4291	No terminal repeats	NA	7	11	0.9027	NA	0	2.1312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_28900	3038	No terminal repeats	NA	4	11	0.9026	NA	0	2.8315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_335572	176	No terminal repeats	NA	1	11	0.9026	NA	1	1.1825	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_28898	2592	No terminal repeats	NA	8	11	0.9025	NA	0	7.8840	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_220179	370	No terminal repeats	NA	1	11	0.9025	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_36870	1442	No terminal repeats	NA	1	11	0.9024	NA	1	1.6802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_282401	150	No terminal repeats	NA	1	11	0.9023	NA	1	1.3993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_323855	230	No terminal repeats	NA	1	11	0.9021	NA	1	1.6517	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_132666	428	No terminal repeats	NA	2	11	0.9018	NA	2	3.1163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_42389	711	No terminal repeats	NA	2	11	0.9016	NA	1	3.1019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_123177	217	No terminal repeats	NA	2	11	0.9015	NA	1	3.2505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_829	454	No terminal repeats	NA	1	11	0.9014	NA	1	1.6802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_2626	2677	No terminal repeats	NA	4	11	0.9010	NA	0	2.8511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_108261	192	No terminal repeats	NA	1	11	0.9004	NA	1	1.4933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_68257	2994	No terminal repeats	NA	3	11	0.9003	NA	0	2.7951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_353059	274	No terminal repeats	NA	1	11	0.9003	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_70203	514	No terminal repeats	NA	2	11	0.9003	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_194162	422	No terminal repeats	NA	1	11	0.9001	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_97158	1099	No terminal repeats	NA	2	11	0.8999	NA	1	2.4433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_16555	281	No terminal repeats	NA	1	11	0.8990	NA	1	1.3345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_31659	511	No terminal repeats	NA	1	11	0.8988	NA	1	0.9717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_372404	240	No terminal repeats	NA	1	11	0.8987	NA	1	1.2696	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_190746	489	No terminal repeats	NA	1	11	0.8987	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_69843	585	No terminal repeats	NA	1	11	0.8986	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_28715	1186	No terminal repeats	NA	2	11	0.8986	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_53890	831	No terminal repeats	NA	2	11	0.8983	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_385294	165	No terminal repeats	NA	1	11	0.8981	NA	1	1.3688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_391968	167	No terminal repeats	NA	1	11	0.8981	NA	1	1.1077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_160022	396	No terminal repeats	NA	1	11	0.8977	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_303858	485	No terminal repeats	NA	1	11	0.8974	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_5321	1679	No terminal repeats	NA	2	11	0.8973	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_111325	1814	No terminal repeats	NA	2	11	0.8968	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_74084	1417	No terminal repeats	NA	3	11	0.8965	NA	1	3.0569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_214175	433	No terminal repeats	NA	1	11	0.8965	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_62781	3007	No terminal repeats	NA	7	11	0.8963	NA	0	2.0754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_84519	653	No terminal repeats	NA	2	11	0.8962	NA	1	3.4255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_28960	613	No terminal repeats	NA	2	11	0.8961	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_80174	715	No terminal repeats	NA	1	11	0.8960	NA	1	1.2105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_323769	676	No terminal repeats	NA	1	11	0.8958	NA	1	1.2997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_58741	4352	No terminal repeats	NA	5	11	0.8957	NA	0	3.3573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_49782	547	No terminal repeats	NA	2	11	0.8954	NA	1	1.7136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_35518	435	No terminal repeats	NA	2	11	0.8949	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_13809	182	No terminal repeats	NA	1	4	0.8949	NA	1	1.4287	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_47093	4948	No terminal repeats	NA	6	11	0.8946	NA	0	1.4636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_341248	218	No terminal repeats	NA	1	11	0.8943	NA	1	1.4005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_154937	1203	No terminal repeats	NA	3	11	0.8943	NA	2	3.0373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_289570	292	No terminal repeats	NA	2	11	0.8943	NA	1	2.7895	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_207603	376	No terminal repeats	NA	1	11	0.8942	NA	1	1.3729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_170487	821	No terminal repeats	NA	1	11	0.8941	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_324697	372	No terminal repeats	NA	2	11	0.8935	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_94465	807	No terminal repeats	NA	1	11	0.8935	NA	1	1.2610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_152792	266	No terminal repeats	NA	1	11	0.8934	NA	1	1.7167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_254615	281	No terminal repeats	NA	1	11	0.8930	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_242722	169	No terminal repeats	NA	1	11	0.8929	NA	1	1.3993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_136814	633	No terminal repeats	NA	3	11	0.8926	NA	2	3.1707	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_183318	309	No terminal repeats	NA	1	11	0.8923	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_39170	2995	No terminal repeats	NA	3	11	0.8922	NA	1	1.7105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_145986	1444	No terminal repeats	NA	3	11	0.8922	NA	2	4.3439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_12808	301	No terminal repeats	NA	1	11	0.8921	NA	1	1.2215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_16600	4139	No terminal repeats	NA	8	11	0.8921	NA	1	4.8866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_156087	1082	No terminal repeats	NA	1	11	0.8920	NA	1	1.5710	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_150503	130	No terminal repeats	NA	1	11	0.8917	NA	1	1.4263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_366015	320	No terminal repeats	NA	2	11	0.8917	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_51792	652	No terminal repeats	NA	3	11	0.8917	NA	1	3.1050	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_9456	7768	No terminal repeats	NA	7	11	0.8916	NA	1	3.1331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_49185	5083	No terminal repeats	NA	2	11	0.8916	NA	0	1.7171	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_140142	1144	No terminal repeats	NA	2	11	0.8915	NA	1	2.3246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_1542	14657	No terminal repeats	NA	20	11	0.8914	NA	0	6.6021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_79460	320	No terminal repeats	NA	1	11	0.8913	NA	1	1.2936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_59670	1382	No terminal repeats	NA	2	11	0.8913	NA	1	2.9519	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_174902	273	No terminal repeats	NA	1	11	0.8913	NA	1	1.7160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_98929	817	No terminal repeats	NA	2	11	0.8912	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_32142	587	No terminal repeats	NA	1	11	0.8911	NA	1	1.2105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_15969	1497	No terminal repeats	NA	3	11	0.8909	NA	1	3.2545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_24562	1203	No terminal repeats	NA	3	11	0.8906	NA	1	5.1298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_121254	652	No terminal repeats	NA	2	11	0.8899	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_329102	273	No terminal repeats	NA	1	11	0.8895	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_264644	172	No terminal repeats	NA	1	11	0.8894	NA	1	1.7160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_64894	222	No terminal repeats	NA	1	11	0.8888	NA	1	1.5876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_861	4890	No terminal repeats	NA	6	11	0.8884	NA	1	2.5753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_53517	1080	No terminal repeats	NA	3	11	0.8883	NA	1	3.1149	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_2533	8187	No terminal repeats	NA	7	11	0.8881	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_18126	843	No terminal repeats	NA	2	11	0.8874	NA	1	1.5261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ERR2726406_57397	4241	No terminal repeats	NA	5	11	0.8872	NA	0	1.7746	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
